source_id,raw_artifact_sha256,table_index,row_index,column_index,column_label,cell_value
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,11,2,1,Rural ranking score,45-50
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,11,2,2,Rate per capita,$14.14
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,11,3,1,Rural ranking score,55–65
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,11,3,2,Rate per capita,$18.85
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,11,4,1,Rural ranking score,70+
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,11,4,2,Rate per capita,$23.54
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,1,1,Age group,0–4
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,1,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,1,3,Rates per capita,$127.9752
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,2,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,2,3,Rates per capita,$134.7396
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,3,1,Age group,5-14
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,3,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,3,3,Rates per capita,$99.5052
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,4,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,4,3,Rates per capita,$99.2724
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,5,1,Age group,15–24
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,5,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,5,3,Rates per capita,$95.1024
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,6,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,6,3,Rates per capita,$57.8040
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,7,1,Age group,25-44
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,7,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,7,3,Rates per capita,$132.3036
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,8,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,8,3,Rates per capita,$145.7160
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,9,1,Age group,45–64
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,9,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,9,3,Rates per capita,$263.4684
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,10,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,10,3,Rates per capita,$270.5916
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,11,1,Age group,65+
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,11,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,11,3,Rates per capita,$347.8368
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,12,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,12,12,3,Rates per capita,$371.7516
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,1,1,Age group,0–4
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,1,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,1,3,Rates per capita,$127.9752
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,2,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,2,3,Rates per capita,$134.7396
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,3,1,Age group,5-14
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,3,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,3,3,Rates per capita,$93.0264
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,4,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,4,3,Rates per capita,$92.7696
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,5,1,Age group,15–24
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,5,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,5,3,Rates per capita,$52.5468
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,6,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,6,3,Rates per capita,$28.9224
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,7,1,Age group,25-44
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,7,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,7,3,Rates per capita,$46.1736
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,8,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,8,3,Rates per capita,$29.8500
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,9,1,Age group,45–64
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,9,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,9,3,Rates per capita,$63.2448
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,10,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,10,3,Rates per capita,$47.2380
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,11,1,Age group,65+
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,11,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,11,3,Rates per capita,$108.9900
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,12,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,13,12,3,Rates per capita,$93.9936
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,14,1,1,0 to 13 year olds,$0.00
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,14,1,2,14 to 17 year olds,$13.50
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,14,1,3,18 and above (CSC holder),$20.00
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,14,1,4,18 and above (non-CSC holder),$30.50
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,15,1,1,Age bands,0-04
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,15,1,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,15,1,3,Annual rate,$127.9752
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,15,2,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,15,2,3,Annual rate,$134.7396
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,15,3,1,Age bands,05-14
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,15,3,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,15,3,3,Annual rate,$4.0152
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,15,4,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,15,4,3,Annual rate,$3.7584
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,16,1,1,Age bands,0-04
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,16,1,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,16,1,3,Annual rate,$127.9752
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,16,2,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,16,2,3,Annual rate,$134.7396
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,16,3,1,Age bands,05-14
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,16,3,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,16,3,3,Annual rate,$93.0264
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,16,4,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,16,4,3,Annual rate,$92.7696
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,1,1,Age bands,00–04
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,1,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,1,3,Annual rate,$0.0000
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,2,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,2,3,Annual rate,$0.0000
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,3,1,Age bands,05–14
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,3,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,3,3,Annual rate,$6.4788
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,4,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,4,3,Annual rate,$6.5028
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,5,1,Age bands,15–24
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,5,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,5,3,Annual rate,$95.1024
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,6,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,6,3,Annual rate,$57.8040
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,7,1,Age bands,25–44
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,7,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,7,3,Annual rate,$132.3036
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,8,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,8,3,Annual rate,$145.7160
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,9,1,Age bands,45–64
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,9,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,9,3,Annual rate,$263.4684
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,10,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,10,3,Annual rate,$270.5916
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,11,1,Age bands,65+
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,11,2,Gender,F
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,11,3,Annual rate,$347.8368
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,12,2,Gender,M
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,17,12,3,Annual rate,$371.7516
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,1,1,Age bands,00-04
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,1,2,Gender,Female
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,1,3,Annual rate,$32.7612
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,2,2,Gender,Male
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,2,3,Annual rate,$34.8624
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,3,1,Age bands,5-14
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,3,2,Gender,Female
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,3,3,Annual rate,$8.5020
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,4,2,Gender,Male
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,4,3,Annual rate,$8.0544
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,5,1,Age bands,15-24
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,5,2,Gender,Female
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,5,3,Annual rate,$9.8100
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,6,2,Gender,Male
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,6,3,Annual rate,$5.3964
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,7,1,Age bands,25-44
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,7,2,Gender,Female
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,7,3,Annual rate,$8.6256
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,8,2,Gender,Male
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,8,3,Annual rate,$5.5728
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,9,1,Age bands,45-64
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,9,2,Gender,Female
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,9,3,Annual rate,$11.8224
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,10,2,Gender,Male
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,10,3,Annual rate,$8.8272
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,11,1,Age bands,65 +
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,11,2,Gender,Female
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,11,3,Annual rate,$20.4132
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,12,2,Gender,Male
src_hnz_capitation_schedule,fdf1aa4fe61eb42baa6f1d6556bcefac3a1ec3eca744e809462aa99111e3cec7,18,12,3,Annual rate,$17.6052
